id,region_name,service_name,op_name,phone
56,Оренбургская область,Единый телефон пожарных и спасателей,Мегафон,
56,Оренбургская область,Единый телефон пожарных и спасателей,МТС,010101
56,Оренбургская область,Полиция,Билайн,020
56,Оренбургская область,Полиция,Мегафон,
56,Оренбургская область,Полиция,МТС,020202
56,Оренбургская область,Скорая помощь,Билайн,020
56,Оренбургская область,Скорая помощь,Мегафон,
56,Оренбургская область,Скорая помощь,МТС,030303
57,Орловская область,Единая служба спасения ,МТС,112
57,Орловская область,Единая служба спасения ,Билайн,112
57,Орловская область,Единая служба спасения ,Мегафон,112
57,Орловская область,Единая служба спасения ,Теле2,112
57,Орловская область,Единый телефон пожарных и спасателей,МТС,010
57,Орловская область,Единый телефон пожарных и спасателей,Билайн,001
57,Орловская область,Единый телефон пожарных и спасателей,Мегафон,010
57,Орловская область,Единый телефон пожарных и спасателей,Теле2,001
57,Орловская область,Полиция,МТС,020
57,Орловская область,Полиция,Билайн,002
57,Орловская область,Полиция,Мегафон,020
57,Орловская область,Полиция,Теле2,002
57,Орловская область,Скорая медицинская помощь,МТС,030
57,Орловская область,Скорая медицинская помощь,Билайн,003
57,Орловская область,Скорая медицинская помощь,Мегафон,030
57,Орловская область,Скорая медицинская помощь,Теле2,003
57,Орловская область,Аварийная газовая служба,МТС,040
57,Орловская область,Аварийная газовая служба,Билайн,004
57,Орловская область,Аварийная газовая служба,Мегафон,040
57,Орловская область,Аварийная газовая служба,Теле2,004
58,Пензенская область,Единый телефон пожарных и спасателей,Нижегородская сотовая связь,010
58,Пензенская область,Единый телефон пожарных и спасателей,Мегафон,010
58,Пензенская область,Единый телефон пожарных и спасателей,МТС,010
58,Пензенская область,Единый телефон пожарных и спасателей,Билайн,010
58,Пензенская область,Единый телефон пожарных и спасателей,Смартс,01*
58,Пензенская область,Полиция,Нижегородская сотовая связь,020
58,Пензенская область,Полиция,Мегафон,020
58,Пензенская область,Полиция,МТС,020
58,Пензенская область,Полиция,Билайн,020
58,Пензенская область,Полиция,Смартс,03*
58,Пензенская область,Скорая помощь,Нижегородская сотовая связь,030
58,Пензенская область,Скорая помощь,Мегафон,030
58,Пензенская область,Скорая помощь,МТС,030
58,Пензенская область,Скорая помощь,Билайн,030
58,Пензенская область,Скорая помощь,Смартс,04*
58,Пензенская область,Аварийная служба,Нижегородская сотовая связь,040
58,Пензенская область,Аварийная служба,Мегафон,040
58,Пензенская область,Аварийная служба,МТС,040
58,Пензенская область,Аварийная служба,Билайн,040
58,Пензенская область,Аварийная служба,Смартс,01*
60,Псковская область,Единая служба спасения в Новгородской области ,МТС,010
60,Псковская область,Единая служба спасения в Новгородской области ,Билайн,001
60,Псковская область,Единая служба спасения в Новгородской области ,Мегафон,112
60,Псковская область,Единая служба спасения в Новгородской области ,Другие,010
60,Псковская область,Пожарная служба,МТС,010
60,Псковская область,Пожарная служба,Билайн,001 1
60,Псковская область,Пожарная служба,Мегафон,112 - 1
60,Псковская область,Пожарная служба,Другие,010
60,Псковская область,Полиция,МТС,020
60,Псковская область,Полиция,Билайн,001-2
60,Псковская область,Полиция,Мегафон,001-2
60,Псковская область,Полиция,Другие,020
60,Псковская область,Скорая помощь,МТС,030
60,Псковская область,Скорая помощь,Билайн,001-3
60,Псковская область,Скорая помощь,Мегафон,112 - 3
60,Псковская область,Скорая помощь,Другие,030
60,Псковская область,Служба газа,МТС,040
60,Псковская область,Служба газа,Билайн,001-4
60,Псковская область,Служба газа,Мегафон,112 - 4
60,Псковская область,Служба газа,Другие,040
61,Ростовская область,Единая служба спасения в Ростовской области,Смартс,112
61,Ростовская область,Единая служба спасения в Ростовской области,Билайн,112
61,Ростовская область,Единая служба спасения в Ростовской области,МТС,112
61,Ростовская область,Единая служба спасения в Ростовской области,Мегафон,112
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Смартс,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Билайн,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,МТС,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Мегафон,010
61,Ростовская область,Полиция в Ростовской области,Смартс,020
61,Ростовская область,Полиция в Ростовской области,Билайн,020
61,Ростовская область,Полиция в Ростовской области,МТС,020
61,Ростовская область,Полиция в Ростовской области,Мегафон,020
61,Ростовская область,Скорая помощь в Ростовской области,Смартс,030
61,Ростовская область,Скорая помощь в Ростовской области,Билайн,030
61,Ростовская область,Скорая помощь в Ростовской области,МТС,030
61,Ростовская область,Скорая помощь в Ростовской области,Мегафон,030
61,Ростовская область,Аварийная газовая служба в Ростовской области,Смартс,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,Билайн,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,МТС,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,Мегафон,040
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,МТС,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Билайн,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Мегафон,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Теле2,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,МТС,011
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Билайн,001
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Мегафон,010
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Теле2,01*
62,Рязанская область,Полиция в Рязанской области,МТС,022
62,Рязанская область,Полиция в Рязанской области,Билайн,002
62,Рязанская область,Полиция в Рязанской области,Мегафон,020
62,Рязанская область,Полиция в Рязанской области,Теле2,02*
62,Рязанская область,Скорая помощь в Рязанской области,МТС,033
62,Рязанская область,Скорая помощь в Рязанской области,Билайн,003
62,Рязанская область,Скорая помощь в Рязанской области,Мегафон,030
62,Рязанская область,Скорая помощь в Рязанской области,Теле2,03*
62,Рязанская область,Аварийная газовая служба в Рязанской области,МТС,044
62,Рязанская область,Аварийная газовая служба в Рязанской области,Билайн,004
62,Рязанская область,Аварийная газовая служба в Рязанской области,Мегафон,040
62,Рязанская область,Аварийная газовая служба в Рязанской области,Теле2,04*
63,Самарская область,Единый телефон спасения,Смартс,112
63,Самарская область,Единый телефон спасения,Билайн,112
63,Самарская область,Единый телефон спасения,МТС,112
63,Самарская область,Единый телефон спасения,Мегафон,112
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Смартс,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Билайн,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,МТС,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Мегафон,010
63,Самарская область,Полиция,Смартс,020
63,Самарская область,Полиция,Билайн,020
63,Самарская область,Полиция,МТС,020
63,Самарская область,Полиция,Мегафон,020
63,Самарская область,Скорая помощь,Смартс,030
63,Самарская область,Скорая помощь,Билайн,030
63,Самарская область,Скорая помощь,МТС,030
63,Самарская область,Скорая помощь,Мегафон,030
64,Саратовская область,Единый телефон спасения ,Другие,112
64,Саратовская область,Единый телефон спасения ,Билайн,112
64,Саратовская область,Единый телефон спасения ,МТС,112
64,Саратовская область,Единый телефон спасения ,Мегафон,112
64,Саратовская область,Полиция,Другие,002 или 022
64,Саратовская область,Полиция,Билайн,020
64,Саратовская область,Полиция,МТС,020
64,Саратовская область,Полиция,Мегафон,020
64,Саратовская область,Скорая помощь,Другие,003 или 033
64,Саратовская область,Скорая помощь,Билайн,03*
64,Саратовская область,Скорая помощь,МТС,030
64,Саратовская область,Скорая помощь,Мегафон,030
64,Саратовская область,Аварийная газовая служба,Другие,004 или 044
64,Саратовская область,Аварийная газовая служба,Билайн,04*
64,Саратовская область,Аварийная газовая служба,МТС,040
64,Саратовская область,Аварийная газовая служба,Мегафон,040
65,Сахалинская область,Единая служба спасения,Билайн,112
65,Сахалинская область,Единая служба спасения,Мегафон,112
65,Сахалинская область,Единая служба спасения,МТС,112
65,Сахалинская область,Единый телефон пожарных и спасателей,Билайн,001
65,Сахалинская область,Единый телефон пожарных и спасателей,Мегафон,010
65,Сахалинская область,Единый телефон пожарных и спасателей,МТС,010
65,Сахалинская область,Полиция,Билайн,002
65,Сахалинская область,Полиция,Мегафон,020
65,Сахалинская область,Полиция,МТС,020
65,Сахалинская область,Скорая медицинская помощь,Билайн,003
65,Сахалинская область,Скорая медицинская помощь,Мегафон,030
65,Сахалинская область,Скорая медицинская помощь,МТС,030
65,Сахалинская область,Аварийная газовая служба,Билайн,004
65,Сахалинская область,Аварийная газовая служба,Мегафон,040
65,Сахалинская область,Аварийная газовая служба,МТС,040
66,Свердловская область,МЧС России по Свердловской области,Другие,"010, 901"
66,Свердловская область,МЧС России по Свердловской области,Билайн,001
66,Свердловская область,МЧС России по Свердловской области,МТС,010
66,Свердловская область,МЧС России по Свердловской области,Мегафон,010
66,Свердловская область,Полиция в Свердловской области,Другие,"020, 902"
66,Свердловская область,Полиция в Свердловской области,Билайн,002
66,Свердловская область,Полиция в Свердловской области,МТС,020
66,Свердловская область,Полиция в Свердловской области,Мегафон,020
66,Свердловская область,Скорая помощь в Свердловской области,Другие,"030, 903"
66,Свердловская область,Скорая помощь в Свердловской области,Билайн,003
66,Свердловская область,Скорая помощь в Свердловской области,МТС,030
66,Свердловская область,Скорая помощь в Свердловской области,Мегафон,030
66,Свердловская область,Газовая служба в Свердловской области,Другие,"040, 904"
66,Свердловская область,Газовая служба в Свердловской области,Билайн,004
66,Свердловская область,Газовая служба в Свердловской области,МТС,040
66,Свердловская область,Газовая служба в Свердловской области,Мегафон,040
67,Смоленская область,Единая служба спасения в Костромской области,МТС,112
67,Смоленская область,Единая служба спасения в Костромской области,Билайн,112
67,Смоленская область,Единая служба спасения в Костромской области,Мегафон,112
67,Смоленская область,Единая служба спасения в Костромской области,Другие,112
67,Смоленская область,Единый телефон пожарных и спасателей,МТС,011
67,Смоленская область,Единый телефон пожарных и спасателей,Билайн,001
67,Смоленская область,Единый телефон пожарных и спасателей,Мегафон,419-000
67,Смоленская область,Единый телефон пожарных и спасателей,Другие,011
67,Смоленская область,Полиция,МТС,022
67,Смоленская область,Полиция,Билайн,002
67,Смоленская область,Полиция,Мегафон,419-000
67,Смоленская область,Полиция,Другие,022
67,Смоленская область,Скорая помощь,МТС,033
67,Смоленская область,Скорая помощь,Билайн,003
67,Смоленская область,Скорая помощь,Мегафон,419-000
67,Смоленская область,Скорая помощь,Другие,033
67,Смоленская область,Аварийная газовая служба,МТС,044
67,Смоленская область,Аварийная газовая служба,Билайн,004
67,Смоленская область,Аварийная газовая служба,Мегафон,044
67,Смоленская область,Аварийная газовая служба,Другие,044
68,Тамбовская область,Единая служба спасения в  Тамбовской области,Другие,010
68,Тамбовская область,Единая служба спасения в  Тамбовской области,Билайн,112
68,Тамбовская область,Единая служба спасения в  Тамбовской области,МТС,010
68,Тамбовская область,Единая служба спасения в  Тамбовской области,Мегафон,010
68,Тамбовская область,Полиция в Тамбовской области,Другие,020
68,Тамбовская область,Полиция в Тамбовской области,Билайн,002
68,Тамбовская область,Полиция в Тамбовской области,МТС,020
68,Тамбовская область,Полиция в Тамбовской области,Мегафон,020
68,Тамбовская область,Скорая помощь в Тамбовской области,Другие,030
68,Тамбовская область,Скорая помощь в Тамбовской области,Билайн,003
68,Тамбовская область,Скорая помощь в Тамбовской области,МТС,030
68,Тамбовская область,Скорая помощь в Тамбовской области,Мегафон,030
68,Тамбовская область,Аварийная газовая служба в Тамбовской области,Другие,040
68,Тамбовская область,Аварийная газовая служба в Тамбовской области,Билайн,004
68,Тамбовская область,Аварийная газовая служба в Тамбовской области,МТС,040
68,Тамбовская область,Аварийная газовая служба в Тамбовской области,Мегафон,040
69,Тверская область,Единая служба спасения ,МТС,112
69,Тверская область,Единая служба спасения ,Билайн,112
69,Тверская область,Единая служба спасения ,Мегафон,112
69,Тверская область,Единая служба спасения ,Теле2,112
69,Тверская область,Единый телефон пожарных и спасателей в Тверской области,МТС,010
69,Тверская область,Единый телефон пожарных и спасателей в Тверской области,Билайн,001
69,Тверская область,Единый телефон пожарных и спасателей в Тверской области,Мегафон,112(доб 1)
69,Тверская область,Единый телефон пожарных и спасателей в Тверской области,Теле2,010
69,Тверская область,Полиция в Тверской области,МТС,020
69,Тверская область,Полиция в Тверской области,Билайн,002
69,Тверская область,Полиция в Тверской области,Мегафон,112(доб 2)
69,Тверская область,Полиция в Тверской области,Теле2,020
69,Тверская область,Скорая помощь в Тверской области,МТС,030
69,Тверская область,Скорая помощь в Тверской области,Билайн,003
69,Тверская область,Скорая помощь в Тверской области,Мегафон,112(доб 3)
69,Тверская область,Скорая помощь в Тверской области,Теле2,030
69,Тверская область,Аварийная газовая служба в Тверской области,МТС,040
69,Тверская область,Аварийная газовая служба в Тверской области,Билайн,004
69,Тверская область,Аварийная газовая служба в Тверской области,Мегафон,112 (доб 4)
69,Тверская область,Аварийная газовая служба в Тверской области,Теле2,040
70,Томская область,Единая служба спасения в Томской области,Другие,112
70,Томская область,Единая служба спасения в Томской области,Билайн,112
70,Томская область,Единая служба спасения в Томской области,МТС,112
70,Томская область,Единая служба спасения в Томской области,Мегафон,112
70,Томская область,Единый телефон пожарных и спасателей в Томской области,Другие,010
70,Томская область,Единый телефон пожарных и спасателей в Томской области,Билайн,010
70,Томская область,Единый телефон пожарных и спасателей в Томской области,МТС,010
70,Томская область,Единый телефон пожарных и спасателей в Томской области,Мегафон,010
70,Томская область,Полиция в Томской области,Другие,020
70,Томская область,Полиция в Томской области,Билайн,020
70,Томская область,Полиция в Томской области,МТС,020
70,Томская область,Полиция в Томской области,Мегафон,020
70,Томская область,Скорая помощь в Томской области,Другие,030
70,Томская область,Скорая помощь в Томской области,Билайн,030
70,Томская область,Скорая помощь в Томской области,МТС,030
70,Томская область,Скорая помощь в Томской области,Мегафон,030
70,Томская область,Аварийная газовая служба в Томской области,Другие,040
70,Томская область,Аварийная газовая служба в Томской области,Билайн,040
70,Томская область,Аварийная газовая служба в Томской области,МТС,040
70,Томская область,Аварийная газовая служба в Томской области,Мегафон,040
71,Тульская область,Единая служба спасения в Тульской области,МТС,112
71,Тульская область,Единая служба спасения в Тульской области,Билайн,112
71,Тульская область,Единая служба спасения в Тульской области,Мегафон,112
71,Тульская область,Единая служба спасения в Тульской области,Другие,112
71,Тульская область,Единый телефон пожарных и спасателей в Тульской области,МТС,"010, 011"
71,Тульская область,Единый телефон пожарных и спасателей в Тульской области,Билайн,001
71,Тульская область,Единый телефон пожарных и спасателей в Тульской области,Мегафон,010
71,Тульская область,Единый телефон пожарных и спасателей в Тульской области,Другие,"010, 001"
71,Тульская область,Полиция в Тульской области,МТС,"020, 022"
71,Тульская область,Полиция в Тульской области,Билайн,002
71,Тульская область,Полиция в Тульской области,Мегафон,020
71,Тульская область,Полиция в Тульской области,Другие,"020, 002"
71,Тульская область,Скорая помощь в Тульской области,МТС,"030, 033"
71,Тульская область,Скорая помощь в Тульской области,Билайн,003
71,Тульская область,Скорая помощь в Тульской области,Мегафон,030
71,Тульская область,Скорая помощь в Тульской области,Другие,"030, 003"
71,Тульская область,Аварийная газовая служба в Тульской области,МТС,"040, 044"
71,Тульская область,Аварийная газовая служба в Тульской области,Билайн,004
71,Тульская область,Аварийная газовая служба в Тульской области,Мегафон,040
71,Тульская область,Аварийная газовая служба в Тульской области,Другие,"040, 004"
72,Тюменская область,Единая диспетчерская служба в Тюменской области,МТС,"112, 001"
72,Тюменская область,Единая диспетчерская служба в Тюменской области,Билайн,"112, 001"
72,Тюменская область,Единая диспетчерская служба в Тюменской области,Мегафон,"112, 010"
72,Тюменская область,Единая диспетчерская служба в Тюменской области,Другие,"112, 011"
73,Ульяновская область,Единый телефон спасения ,Другие,112
73,Ульяновская область,Единый телефон спасения ,Смартс,112
73,Ульяновская область,Единый телефон спасения ,Билайн,112
73,Ульяновская область,Единый телефон спасения ,МТС,112
73,Ульяновская область,Единый телефон спасения ,Мегафон,112
73,Ульяновская область,Единый телефон пожарных и спасателей,Другие,Ульяновск GSM: 010
73,Ульяновская область,Единый телефон пожарных и спасателей,Смартс,001
73,Ульяновская область,Единый телефон пожарных и спасателей,Билайн,001
73,Ульяновская область,Единый телефон пожарных и спасателей,МТС,01*
73,Ульяновская область,Единый телефон пожарных и спасателей,Мегафон,001
73,Ульяновская область,Полиция,Другие,Ульяновск GSM: 020
73,Ульяновская область,Полиция,Смартс,002
73,Ульяновская область,Полиция,Билайн,002
73,Ульяновская область,Полиция,МТС,02*
73,Ульяновская область,Полиция,Мегафон,002
73,Ульяновская область,Скорая помощь,Другие,Ульяновск GSM: 030
73,Ульяновская область,Скорая помощь,Смартс,003
73,Ульяновская область,Скорая помощь,Билайн,003
73,Ульяновская область,Скорая помощь,МТС,03*
73,Ульяновская область,Скорая помощь,Мегафон,003
73,Ульяновская область,Аварийная служба,Другие,Ульяновск GSM: 040
73,Ульяновская область,Аварийная служба,Смартс,004
73,Ульяновская область,Аварийная служба,Билайн,004
73,Ульяновская область,Аварийная служба,МТС,04*
73,Ульяновская область,Аварийная служба,Мегафон,004
74,Челябинская область,МЧС России по Челябинской области,МТС,01111
74,Челябинская область,МЧС России по Челябинской области,Билайн,001
74,Челябинская область,МЧС России по Челябинской области,Мегафон,0101
74,Челябинская область,МЧС России по Челябинской области,Другие,010
76,Ярославская область,Единая служба спасения в Ярославской области,МТС,112
76,Ярославская область,Единая служба спасения в Ярославской области,Билайн,112
76,Ярославская область,Единая служба спасения в Ярославской области,Мегафон,112
76,Ярославская область,Единая служба спасения в Ярославской области,Смартс,112
76,Ярославская область,Единая служба спасения в Ярославской области,Скайлинк,112
76,Ярославская область,Полиция в Ярославской области,МТС,020
76,Ярославская область,Полиция в Ярославской области,Билайн,002
76,Ярославская область,Полиция в Ярославской области,Мегафон,112
76,Ярославская область,Полиция в Ярославской области,Смартс,020
76,Ярославская область,Полиция в Ярославской области,Скайлинк,020
76,Ярославская область,Скорая помощь в Ярославской области,МТС,030
76,Ярославская область,Скорая помощь в Ярославской области,Билайн,003
76,Ярославская область,Скорая помощь в Ярославской области,Мегафон,112
76,Ярославская область,Скорая помощь в Ярославской области,Смартс,030
76,Ярославская область,Скорая помощь в Ярославской области,Скайлинк,030
76,Ярославская область,Аварийная газовая служба в Ярославской области,МТС,040
76,Ярославская область,Аварийная газовая служба в Ярославской области,Билайн,004
76,Ярославская область,Аварийная газовая служба в Ярославской области,Мегафон,112
76,Ярославская область,Аварийная газовая служба в Ярославской области,Смартс,040
76,Ярославская область,Аварийная газовая служба в Ярославской области,Скайлинк,040
77,Москва,Единый телефон пожарных и спасателей,Билайн,112
77,Москва,Единый телефон пожарных и спасателей,Мегафон,112
77,Москва,Единый телефон пожарных и спасателей,МТС,112
77,Москва,Единый телефон пожарных и спасателей,Скайлинк,01
77,Москва,Полиция,Билайн,112
77,Москва,Полиция,Мегафон,112
77,Москва,Полиция,МТС,112
77,Москва,Полиция,Скайлинк,02
77,Москва,Скорая помощь,Билайн,112
77,Москва,Скорая помощь,Мегафон,112
77,Москва,Скорая помощь,МТС,112
77,Москва,Скорая помощь,Скайлинк,03
77,Москва,Аварийная газовая служба,Билайн,112
77,Москва,Аварийная газовая служба,Мегафон,112
77,Москва,Аварийная газовая служба,МТС,112
77,Москва,Аварийная газовая служба,Скайлинк,04
78,Санкт-Петербург,Единая служба спасения,Билайн,112
78,Санкт-Петербург,Единая служба спасения,МТС,112
78,Санкт-Петербург,Единая служба спасения,Мегафон,112
78,Санкт-Петербург,Единая служба спасения,Другие,8 812 01
79,Еврейская автономная область,Единая служба спасения,Билайн,112
79,Еврейская автономная область,Единая служба спасения,Мегафон,112
79,Еврейская автономная область,Единая служба спасения,МТС,112
79,Еврейская автономная область,Единый телефон пожарных и спасателей,Билайн,001
79,Еврейская автономная область,Единый телефон пожарных и спасателей,Мегафон,010
79,Еврейская автономная область,Единый телефон пожарных и спасателей,МТС,010
79,Еврейская автономная область,Полиция,Билайн,002
79,Еврейская автономная область,Полиция,Мегафон,020
79,Еврейская автономная область,Полиция,МТС,020
79,Еврейская автономная область,Скорая медицинская помощь,Билайн,003
79,Еврейская автономная область,Скорая медицинская помощь,Мегафон,030
79,Еврейская автономная область,Скорая медицинская помощь,МТС,030
79,Еврейская автономная область,Аварийная газовая служба,Билайн,004
79,Еврейская автономная область,Аварийная газовая служба,Мегафон,040
79,Еврейская автономная область,Аварийная газовая служба,МТС,040
83,Ненецкий автономный округ,Единая служба спасения ,Мегафон,112
83,Ненецкий автономный округ,Единая служба спасения ,Билайн,001
83,Ненецкий автономный округ,Единая служба спасения ,МТС,010
83,Ненецкий автономный округ,Пожарная охрана и служба спасения,Мегафон,112 - 1
83,Ненецкий автономный округ,Пожарная охрана и служба спасения,Билайн,001
83,Ненецкий автономный округ,Пожарная охрана и служба спасения,МТС,010
83,Ненецкий автономный округ,Полиция,Мегафон,112 - 2
83,Ненецкий автономный округ,Полиция,Билайн,002
83,Ненецкий автономный округ,Полиция,МТС,020
83,Ненецкий автономный округ,Служба скорой помощи,Мегафон,112 - 3
83,Ненецкий автономный округ,Служба скорой помощи,Билайн,003
83,Ненецкий автономный округ,Служба скорой помощи,МТС,030
83,Ненецкий автономный округ,Служба газа,Мегафон,112 - 4
83,Ненецкий автономный округ,Служба газа,Билайн,004
83,Ненецкий автономный округ,Служба газа,МТС,040
86,Ханты-Мансийский автономный округ - Югра,Единая служба спасения в Ханты-Мансийском АО,МТС,112
86,Ханты-Мансийский автономный округ - Югра,Единая служба спасения в Ханты-Мансийском АО,Билайн,112
86,Ханты-Мансийский автономный округ - Югра,Единая служба спасения в Ханты-Мансийском АО,Мегафон,112
86,Ханты-Мансийский автономный округ - Югра,Единая служба спасения в Ханты-Мансийском АО,Другие,112
87,Чукотский автономный округ,Единая служба спасения,Билайн,112
87,Чукотский автономный округ,Единая служба спасения,Мегафон,112
87,Чукотский автономный округ,Единая служба спасения,МТС,112
87,Чукотский автономный округ,Единый телефон пожарных и спасателей,Билайн,001
87,Чукотский автономный округ,Единый телефон пожарных и спасателей,Мегафон,010
87,Чукотский автономный округ,Единый телефон пожарных и спасателей,МТС,010
87,Чукотский автономный округ,Полиция,Билайн,002
87,Чукотский автономный округ,Полиция,Мегафон,020
87,Чукотский автономный округ,Полиция,МТС,020
87,Чукотский автономный округ,Скорая медицинская помощь,Билайн,003
87,Чукотский автономный округ,Скорая медицинская помощь,Мегафон,030
87,Чукотский автономный округ,Скорая медицинская помощь,МТС,030
87,Чукотский автономный округ,Аварийная газовая служба,Билайн,004
87,Чукотский автономный округ,Аварийная газовая служба,Мегафон,040
87,Чукотский автономный округ,Аварийная газовая служба,МТС,040
89,Ямало-Ненецкий автономный округ,Номера экстренных служб в Ямало-Ненецком АО ,Ютел,112
89,Ямало-Ненецкий автономный округ,Номера экстренных служб в Ямало-Ненецком АО ,МТС,112
89,Ямало-Ненецкий автономный округ,Номера экстренных служб в Ямало-Ненецком АО ,Мегафон,112
89,Ямало-Ненецкий автономный округ,Номера экстренных служб в Ямало-Ненецком АО ,Билайн,001
